6.0836,-5.76,0.72,-0.19396,64.8
6.1053,-5.76,0.72,-0.19662,64.8
6.1248,-5.76,0.72,-0.1965,64.8
6.1443,-5.76,0.72,-0.19612,64.8
6.1694,-5.76,0.72,-0.1943,64.8
6.1845,-5.76,0.72,-0.19485,64.8
6.202,-5.76,0.72,-0.19534,64.8
6.2245,-5.76,0.72,-0.19577,64.8
6.2404,-5.76,0.72,-0.19682,64.8
6.2642,-5.76,0.72,-0.2043,64.8
6.2827,-6.48,0.72,-0.20792,64.8
6.2985,-6.48,0.72,-0.21027,64.8
6.3177,-6.3697,0.72,-0.21196,64.8
6.341,-5.76,0.72,-0.21386,64.8
6.3594,-5.76,0.72,-0.21572,64.8
6.3867,-5.76,0.72,-0.21891,64.8
6.3976,-5.76,0.72,-0.21938,64.8
6.4134,-5.76,0.72,-0.22075,64.8
6.4319,-5.76,0.72,-0.22094,64.8
6.4506,-5.76,0.72,-0.22038,64.8
6.4698,-5.76,0.72,-0.22053,64.8
6.4911,-5.76,0.72,-0.21835,64.8
6.533,-5.76,0.72,-0.21784,64.8
